,path,label
207,label_2/Ti_s cam/label_2.01_19_03_09.Still108.jpg,label_2/Ti_s cam/label_2.01_19_03_09.Still108.json
208,label_2/Ti_s cam/label_2.01_22_14_05.Still165.jpg,label_2/Ti_s cam/label_2.01_22_14_05.Still165.json
209,label_2/Ti_s cam/label_2.01_15_45_11.Still057.jpg,label_2/Ti_s cam/label_2.01_15_45_11.Still057.json
210,label_1/Ti_s cam/Binh_cam.00_42_09_26.Still230.jpg,label_1/Ti_s cam/Binh_cam.00_42_09_26.Still230.json
211,label_1/Ti_s cam/Binh_cam.00_40_51_07.Still209.jpg,label_1/Ti_s cam/Binh_cam.00_40_51_07.Still209.json
212,label_1/Ti_s cam/Binh_cam.00_04_04_01.Still008.jpg,label_1/Ti_s cam/Binh_cam.00_04_04_01.Still008.json
213,label_1/Kha_s cam/label_2.01_37_50_04.Still186.jpg,label_2/Kha_s cam/label_2.01_37_50_04.Still186.json
214,label_2/Kha_s cam/label_2.01_19_18_07.Still112.jpg,label_2/Kha_s cam/label_2.01_19_18_07.Still112.json
215,label_1/Kha_s cam/Binh_cam.00_31_18_28.Still153.jpg,label_1/Kha_s cam/Binh_cam.00_31_18_28.Still153.json
216,label_1/Ti_s cam/Binh_cam.00_28_34_25.Still117.jpg,label_1/Ti_s cam/Binh_cam.00_28_34_25.Still117.json
217,label_1/Ti_s cam/Binh_cam.00_06_38_22.Still043.jpg,label_1/Ti_s cam/Binh_cam.00_06_38_22.Still043.json
218,label_2/Ti_s cam/label_2.01_21_01_28.Still143.jpg,label_2/Ti_s cam/label_2.01_21_01_28.Still143.json
219,label_1/Kha_s cam/Binh_cam.00_40_51_07.Still209.jpg,label_1/Kha_s cam/Binh_cam.00_40_51_07.Still209.json
220,label_1/Ti_s cam/Binh_cam.00_28_27_01.Still115.jpg,label_1/Ti_s cam/Binh_cam.00_28_27_01.Still115.json
221,label_1/Binh_s cam/Binh_cam.00_14_34_09.Still070.jpg,label_1/Binh_s cam/Binh_cam.00_14_34_09.Still070.json
222,label_2/Binh_s cam/label_2.01_20_37_19.Still136.jpg,label_2/Binh_s cam/label_2.01_20_37_19.Still136.json
223,label_1/Binh_s cam/Binh_cam.00_29_16_23.Still129.jpg,label_1/Binh_s cam/Binh_cam.00_29_16_23.Still129.json
224,label_2/Binh_s cam/label_2.01_38_00_29.Still189.jpg,label_2/Binh_s cam/label_2.01_38_00_29.Still189.json
225,label_2/Binh_s cam/label_2.01_20_40_21.Still137.jpg,label_2/Binh_s cam/label_2.01_20_40_21.Still137.json
226,label_2/Binh_s cam/label_2.01_15_09_23.Still043.jpg,label_2/Binh_s cam/label_2.01_15_09_23.Still043.json
227,label_2/Ti_s cam/label_2.01_14_01_05.Still018.jpg,label_2/Ti_s cam/label_2.01_14_01_05.Still018.json
228,label_1/Binh_s cam/Binh_cam.00_30_49_03.Still148.jpg,label_1/Binh_s cam/Binh_cam.00_30_49_03.Still148.json
229,label_2/Binh_s cam/label_2.01_14_10_26.Still022.jpg,label_2/Binh_s cam/label_2.01_14_10_26.Still022.json
230,label_2/Binh_s cam/Binh_cam.00_09_34_21.Still056.jpg,label_1/Binh_s cam/Binh_cam.00_09_34_21.Still056.json
231,label_2/Binh_s cam/label_2.01_14_00_08.Still017.jpg,label_2/Binh_s cam/label_2.01_14_00_08.Still017.json
232,label_1/Kha_s cam/Binh_cam.00_39_17_25.Still182.jpg,label_1/Kha_s cam/Binh_cam.00_39_17_25.Still182.json
233,label_1/Binh_s cam/Binh_cam.00_14_57_11.Still075.jpg,label_1/Binh_s cam/Binh_cam.00_14_57_11.Still075.json
234,label_2/Binh_s cam/label_2.01_22_07_21.Still163.jpg,label_2/Binh_s cam/label_2.01_22_07_21.Still163.json
235,label_1/Binh_s cam/Binh_cam.00_16_26_07.Still083.jpg,label_1/Binh_s cam/Binh_cam.00_16_26_07.Still083.json
236,label_1/Binh_s cam/label_2.01_37_45_07.Still184.jpg,label_2/Binh_s cam/label_2.01_37_45_07.Still184.json
237,label_1/Binh_s cam/Binh_cam.00_40_42_05.Still206.jpg,label_1/Binh_s cam/Binh_cam.00_40_42_05.Still206.json
238,label_2/Ti_s cam/label_2.01_16_22_29.Still067.jpg,label_2/Ti_s cam/label_2.01_16_22_29.Still067.json
239,label_2/Binh_s cam/label_2.01_17_44_08.Still088.jpg,label_2/Binh_s cam/label_2.01_17_44_08.Still088.json
240,label_2/Ti_s cam/label_2.01_38_00_29.Still189.jpg,label_2/Ti_s cam/label_2.01_38_00_29.Still189.json
241,label_2/Kha_s cam/label_2.01_20_23_01.Still131.jpg,label_2/Kha_s cam/label_2.01_20_23_01.Still131.json
242,label_2/Ti_s cam/label_2.01_16_34_01.Still070.jpg,label_2/Ti_s cam/label_2.01_16_34_01.Still070.json
243,label_1/Kha_s cam/Binh_cam.00_38_50_12.Still174.jpg,label_1/Kha_s cam/Binh_cam.00_38_50_12.Still174.json
244,label_1/Ti_s cam/Binh_cam.00_40_12_11.Still195.jpg,label_1/Ti_s cam/Binh_cam.00_40_12_11.Still195.json
245,label_2/Ti_s cam/label_2.01_13_46_22.Still009.jpg,label_2/Ti_s cam/label_2.01_13_46_22.Still009.json
246,label_1/Binh_s cam/Binh_cam.00_30_01_29.Still137.jpg,label_1/Binh_s cam/Binh_cam.00_30_01_29.Still137.json
247,label_2/Ti_s cam/Binh_cam.00_09_40_27.Still057.jpg,label_1/Ti_s cam/Binh_cam.00_09_40_27.Still057.json
248,label_2/Binh_s cam/label_2.01_16_53_10.Still075.jpg,label_2/Binh_s cam/label_2.01_16_53_10.Still075.json
249,label_1/Ti_s cam/Binh_cam.00_43_24_00.Still248.jpg,label_1/Ti_s cam/Binh_cam.00_43_24_00.Still248.json
250,label_2/Binh_s cam/Binh_cam.00_40_24_14.Still198.jpg,label_1/Binh_s cam/Binh_cam.00_40_24_14.Still198.json
251,label_2/Binh_s cam/label_2.01_15_36_07.Still054.jpg,label_2/Binh_s cam/label_2.01_15_36_07.Still054.json
252,label_1/Kha_s cam/Binh_cam.00_06_31_17.Still040.jpg,label_1/Kha_s cam/Binh_cam.00_06_31_17.Still040.json
253,label_2/Ti_s cam/label_2.01_14_42_24.Still032.jpg,label_2/Ti_s cam/label_2.01_14_42_24.Still032.json
254,label_2/Ti_s cam/label_2.01_18_26_13.Still098.jpg,label_2/Ti_s cam/label_2.01_18_26_13.Still098.json
255,label_2/Kha_s cam/Binh_cam.00_40_17_05.Still196.jpg,label_1/Kha_s cam/Binh_cam.00_40_17_05.Still196.json
256,label_1/Binh_s cam/Binh_cam.00_10_01_26.Still063.jpg,label_1/Binh_s cam/Binh_cam.00_10_01_26.Still063.json
257,label_2/Kha_s cam/label_2.01_15_53_21.Still059.jpg,label_2/Kha_s cam/label_2.01_15_53_21.Still059.json
258,label_1/Ti_s cam/Binh_cam.00_06_59_01.Still048.jpg,label_1/Ti_s cam/Binh_cam.00_06_59_01.Still048.json
259,label_1/Ti_s cam/Binh_cam.00_42_26_24.Still235.jpg,label_1/Ti_s cam/Binh_cam.00_42_26_24.Still235.json
260,label_1/Kha_s cam/Binh_cam.00_38_55_23.Still175.jpg,label_1/Kha_s cam/Binh_cam.00_38_55_23.Still175.json
261,label_1/Ti_s cam/Binh_cam.00_38_14_06.Still165.jpg,label_1/Ti_s cam/Binh_cam.00_38_14_06.Still165.json
262,label_1/Kha_s cam/Binh_cam.00_29_45_19.Still133.jpg,label_1/Kha_s cam/Binh_cam.00_29_45_19.Still133.json
263,label_2/Binh_s cam/label_2.01_39_12_29.Still207.jpg,label_2/Binh_s cam/label_2.01_39_12_29.Still207.json
264,label_2/Ti_s cam/label_2.01_19_11_25.Still110.jpg,label_2/Ti_s cam/label_2.01_19_11_25.Still110.json
265,label_2/Kha_s cam/label_2.01_14_52_21.Still038.jpg,label_2/Kha_s cam/label_2.01_14_52_21.Still038.json
266,label_1/Binh_s cam/Binh_cam.00_38_32_04.Still170.jpg,label_1/Binh_s cam/Binh_cam.00_38_32_04.Still170.json
267,label_1/Binh_s cam/Binh_cam.00_18_12_15.Still092.jpg,label_1/Binh_s cam/Binh_cam.00_18_12_15.Still092.json
268,label_2/Ti_s cam/label_2.01_38_17_07.Still194.jpg,label_2/Ti_s cam/label_2.01_38_17_07.Still194.json
269,label_2/Binh_s cam/label_2.01_15_14_22.Still047.jpg,label_2/Binh_s cam/label_2.01_15_14_22.Still047.json
270,label_1/Kha_s cam/Binh_cam.00_38_43_00.Still172.jpg,label_1/Kha_s cam/Binh_cam.00_38_43_00.Still172.json
271,label_1/Binh_s cam/Binh_cam.00_42_06_15.Still229.jpg,label_1/Binh_s cam/Binh_cam.00_42_06_15.Still229.json
272,label_2/Ti_s cam/label_2.01_16_16_13.Still064.jpg,label_2/Ti_s cam/label_2.01_16_16_13.Still064.json
273,label_2/Ti_s cam/label_2.01_38_17_24.Still195.jpg,label_2/Ti_s cam/label_2.01_38_17_24.Still195.json
274,label_1/Kha_s cam/Binh_cam.00_42_16_25.Still232.jpg,label_1/Kha_s cam/Binh_cam.00_42_16_25.Still232.json
275,label_2/Binh_s cam/label_2.01_14_42_24.Still032.jpg,label_2/Binh_s cam/label_2.01_14_42_24.Still032.json
276,label_1/Binh_s cam/Binh_cam.00_29_00_25.Still124.jpg,label_1/Binh_s cam/Binh_cam.00_29_00_25.Still124.json
277,label_1/Binh_s cam/Binh_cam.00_39_10_23.Still180.jpg,label_1/Binh_s cam/Binh_cam.00_39_10_23.Still180.json
278,label_2/Ti_s cam/label_2.01_14_48_17.Still037.jpg,label_2/Ti_s cam/label_2.01_14_48_17.Still037.json
279,label_2/Ti_s cam/label_2.01_19_54_21.Still123.jpg,label_2/Ti_s cam/label_2.01_19_54_21.Still123.json
280,label_2/Ti_s cam/label_2.01_19_50_16.Still122.jpg,label_2/Ti_s cam/label_2.01_19_50_16.Still122.json
281,label_2/Kha_s cam/label_2.01_17_29_16.Still085.jpg,label_2/Kha_s cam/label_2.01_17_29_16.Still085.json
282,label_1/Binh_s cam/Binh_cam.00_38_43_00.Still172.jpg,label_1/Binh_s cam/Binh_cam.00_38_43_00.Still172.json
283,label_1/Ti_s cam/Binh_cam.00_29_56_04.Still135.jpg,label_1/Ti_s cam/Binh_cam.00_29_56_04.Still135.json
284,label_1/Ti_s cam/Binh_cam.00_16_20_14.Still081.jpg,label_1/Ti_s cam/Binh_cam.00_16_20_14.Still081.json
285,label_1/Ti_s cam/Binh_cam.00_16_30_27.Still084.jpg,label_1/Ti_s cam/Binh_cam.00_16_30_27.Still084.json
286,label_2/Ti_s cam/label_2.01_14_15_06.Still025.jpg,label_2/Ti_s cam/label_2.01_14_15_06.Still025.json
287,label_2/Kha_s cam/label_2.01_19_45_17.Still119.jpg,label_2/Kha_s cam/label_2.01_19_45_17.Still119.json
288,label_1/Ti_s cam/Binh_cam.00_15_09_06.Still079.jpg,label_1/Ti_s cam/Binh_cam.00_15_09_06.Still079.json
289,label_2/Binh_s cam/label_2.01_16_34_01.Still070.jpg,label_2/Binh_s cam/label_2.01_16_34_01.Still070.json
290,label_2/Binh_s cam/label_2.01_15_27_16.Still049.jpg,label_2/Binh_s cam/label_2.01_15_27_16.Still049.json
291,label_1/Ti_s cam/Binh_cam.00_29_04_17.Still126.jpg,label_1/Ti_s cam/Binh_cam.00_29_04_17.Still126.json
292,label_1/Binh_s cam/Binh_cam.00_40_51_07.Still209.jpg,label_1/Binh_s cam/Binh_cam.00_40_51_07.Still209.json
293,label_1/Binh_s cam/Binh_cam.00_16_52_15.Still090.jpg,label_1/Binh_s cam/Binh_cam.00_16_52_15.Still090.json
294,label_2/Ti_s cam/label_2.01_21_12_25.Still146.jpg,label_2/Ti_s cam/label_2.01_21_12_25.Still146.json
295,label_2/Kha_s cam/label_2.01_22_33_05.Still170.jpg,label_2/Kha_s cam/label_2.01_22_33_05.Still170.json
296,label_2/Ti_s cam/label_2.01_13_49_24.Still011.jpg,label_2/Ti_s cam/label_2.01_13_49_24.Still011.json
297,label_2/Kha_s cam/label_2.01_15_27_16.Still049.jpg,label_2/Kha_s cam/label_2.01_15_27_16.Still049.json
298,label_1/Ti_s cam/Binh_cam.00_42_57_11.Still241.jpg,label_1/Ti_s cam/Binh_cam.00_42_57_11.Still241.json
299,label_1/Kha_s cam/Binh_cam.00_42_23_26.Still234.jpg,label_1/Kha_s cam/Binh_cam.00_42_23_26.Still234.json
300,label_2/Ti_s cam/label_2.01_14_43_00.Still033.jpg,label_2/Ti_s cam/label_2.01_14_43_00.Still033.json
301,label_1/Binh_s cam/Binh_cam.00_04_07_02.Still009.jpg,label_1/Binh_s cam/Binh_cam.00_04_07_02.Still009.json
302,label_1/Binh_s cam/Binh_cam.00_14_36_24.Still071.jpg,label_1/Binh_s cam/Binh_cam.00_14_36_24.Still071.json
303,label_2/Kha_s cam/Binh_cam.00_09_40_27.Still057.jpg,label_1/Kha_s cam/Binh_cam.00_09_40_27.Still057.json
304,label_1/Kha_s cam/Binh_cam.00_06_35_02.Still041.jpg,label_1/Kha_s cam/Binh_cam.00_06_35_02.Still041.json
305,label_1/Kha_s cam/Binh_cam.00_15_08_10.Still078.jpg,label_1/Kha_s cam/Binh_cam.00_15_08_10.Still078.json
306,label_1/Kha_s cam/Binh_cam.00_29_00_25.Still124.jpg,label_1/Kha_s cam/Binh_cam.00_29_00_25.Still124.json
307,label_2/Ti_s cam/Binh_cam.00_40_27_11.Still199.jpg,label_1/Ti_s cam/Binh_cam.00_40_27_11.Still199.json
308,label_1/Kha_s cam/Binh_cam.00_16_15_18.Still080.jpg,label_1/Kha_s cam/Binh_cam.00_16_15_18.Still080.json
309,label_2/Binh_s cam/label_2.01_17_56_17.Still091.jpg,label_2/Binh_s cam/label_2.01_17_56_17.Still091.json
310,label_1/Kha_s cam/Binh_cam.00_38_57_19.Still176.jpg,label_1/Kha_s cam/Binh_cam.00_38_57_19.Still176.json
311,label_1/Binh_s cam/Binh_cam.00_18_47_20.Still101.jpg,label_1/Binh_s cam/Binh_cam.00_18_47_20.Still101.json
312,label_1/Binh_s cam/label_2.01_19_47_18.Still120.jpg,label_2/Binh_s cam/label_2.01_19_47_18.Still120.json
313,label_2/Ti_s cam/label_2.01_14_48_11.Still036.jpg,label_2/Ti_s cam/label_2.01_14_48_11.Still036.json
314,label_2/Binh_s cam/label_2.01_37_55_00.Still187.jpg,label_2/Binh_s cam/label_2.01_37_55_00.Still187.json
315,label_1/Kha_s cam/Binh_cam.00_05_31_19.Still026.jpg,label_1/Kha_s cam/Binh_cam.00_05_31_19.Still026.json
316,label_1/Kha_s cam/Binh_cam.00_43_16_11.Still245.jpg,label_1/Kha_s cam/Binh_cam.00_43_16_11.Still245.json
317,label_2/Kha_s cam/label_2.01_14_48_11.Still036.jpg,label_2/Kha_s cam/label_2.01_14_48_11.Still036.json
318,label_1/Binh_s cam/Binh_cam.00_29_03_19.Still125.jpg,label_1/Binh_s cam/Binh_cam.00_29_03_19.Still125.json
319,label_1/Binh_s cam/Binh_cam.00_05_09_09.Still021.jpg,label_1/Binh_s cam/Binh_cam.00_05_09_09.Still021.json
320,label_2/Ti_s cam/label_2.01_38_51_08.Still200.jpg,label_2/Ti_s cam/label_2.01_38_51_08.Still200.json
321,label_2/Kha_s cam/label_2.01_17_23_09.Still083.jpg,label_2/Kha_s cam/label_2.01_17_23_09.Still083.json
322,label_1/Ti_s cam/Binh_cam.00_39_01_29.Still178.jpg,label_1/Ti_s cam/Binh_cam.00_39_01_29.Still178.json
323,label_2/Kha_s cam/label_2.01_13_59_15.Still016.jpg,label_2/Kha_s cam/label_2.01_13_59_15.Still016.json
324,label_1/Kha_s cam/Binh_cam.00_10_01_26.Still063.jpg,label_1/Kha_s cam/Binh_cam.00_10_01_26.Still063.json
325,label_2/Binh_s cam/label_2.01_17_52_08.Still090.jpg,label_2/Binh_s cam/label_2.01_17_52_08.Still090.json
326,label_2/Binh_s cam/label_2.01_15_45_11.Still057.jpg,label_2/Binh_s cam/label_2.01_15_45_11.Still057.json
327,label_2/Binh_s cam/label_2.01_16_20_24.Still066.jpg,label_2/Binh_s cam/label_2.01_16_20_24.Still066.json
328,label_2/Ti_s cam/label_2.01_37_11_21.Still175.jpg,label_2/Ti_s cam/label_2.01_37_11_21.Still175.json
329,label_1/Kha_s cam/Binh_cam.00_06_08_20.Still033.jpg,label_1/Kha_s cam/Binh_cam.00_06_08_20.Still033.json
330,label_2/Binh_s cam/label_2.01_16_37_00.Still071.jpg,label_2/Binh_s cam/label_2.01_16_37_00.Still071.json
331,label_2/Ti_s cam/Binh_cam.00_40_31_25.Still202.jpg,label_1/Ti_s cam/Binh_cam.00_40_31_25.Still202.json
332,label_2/Ti_s cam/label_2.01_22_36_26.Still171.jpg,label_2/Ti_s cam/label_2.01_22_36_26.Still171.json
333,label_1/Kha_s cam/Binh_cam.00_18_33_06.Still098.jpg,label_1/Kha_s cam/Binh_cam.00_18_33_06.Still098.json
334,label_1/Ti_s cam/Binh_cam.00_38_10_26.Still163.jpg,label_1/Ti_s cam/Binh_cam.00_38_10_26.Still163.json
335,label_2/Kha_s cam/label_2.01_21_07_07.Still145.jpg,label_2/Kha_s cam/label_2.01_21_07_07.Still145.json
336,label_2/Kha_s cam/label_2.01_16_20_24.Still066.jpg,label_2/Kha_s cam/label_2.01_16_20_24.Still066.json
337,label_1/Kha_s cam/Binh_cam.00_30_49_03.Still148.jpg,label_1/Kha_s cam/Binh_cam.00_30_49_03.Still148.json
338,label_1/Ti_s cam/label_2.01_21_53_02.Still157.jpg,label_2/Ti_s cam/label_2.01_21_53_02.Still157.json
339,label_2/Ti_s cam/label_2.01_19_35_10.Still117.jpg,label_2/Ti_s cam/label_2.01_19_35_10.Still117.json
340,label_2/Ti_s cam/label_2.01_14_42_22.Still031.jpg,label_2/Ti_s cam/label_2.01_14_42_22.Still031.json
341,label_2/Binh_s cam/Binh_cam.00_40_31_07.Still201.jpg,label_1/Binh_s cam/Binh_cam.00_40_31_07.Still201.json
342,label_2/Ti_s cam/label_2.01_22_33_05.Still170.jpg,label_2/Ti_s cam/label_2.01_22_33_05.Still170.json
343,label_2/Ti_s cam/Binh_cam.00_40_17_05.Still196.jpg,label_1/Ti_s cam/Binh_cam.00_40_17_05.Still196.json
344,label_2/Kha_s cam/label_2.01_18_23_15.Still097.jpg,label_2/Kha_s cam/label_2.01_18_23_15.Still097.json
345,label_2/Ti_s cam/label_2.01_18_46_15.Still103.jpg,label_2/Ti_s cam/label_2.01_18_46_15.Still103.json
346,label_1/Kha_s cam/Binh_cam.00_09_16_06.Still053.jpg,label_1/Kha_s cam/Binh_cam.00_09_16_06.Still053.json
347,label_1/Kha_s cam/Binh_cam.00_40_58_03.Still211.jpg,label_1/Kha_s cam/Binh_cam.00_40_58_03.Still211.json
348,label_1/Kha_s cam/Binh_cam.00_41_42_00.Still222.jpg,label_1/Kha_s cam/Binh_cam.00_41_42_00.Still222.json
349,label_1/Kha_s cam/Binh_cam.00_03_56_02.Still006.jpg,label_1/Kha_s cam/Binh_cam.00_03_56_02.Still006.json
350,label_1/Kha_s cam/Binh_cam.00_18_15_03.Still093.jpg,label_1/Kha_s cam/Binh_cam.00_18_15_03.Still093.json
351,label_2/Binh_s cam/label_2.01_17_59_05.Still092.jpg,label_2/Binh_s cam/label_2.01_17_59_05.Still092.json
352,label_2/Kha_s cam/label_2.01_38_31_13.Still198.jpg,label_2/Kha_s cam/label_2.01_38_31_13.Still198.json
353,label_1/Binh_s cam/Binh_cam.00_18_29_20.Still096.jpg,label_1/Binh_s cam/Binh_cam.00_18_29_20.Still096.json
354,label_2/Kha_s cam/label_2.01_37_08_28.Still174.jpg,label_2/Kha_s cam/label_2.01_37_08_28.Still174.json
355,label_2/Ti_s cam/label_2.01_38_31_13.Still198.jpg,label_2/Ti_s cam/label_2.01_38_31_13.Still198.json
356,label_2/Ti_s cam/label_2.01_20_15_20.Still129.jpg,label_2/Ti_s cam/label_2.01_20_15_20.Still129.json
357,label_1/Binh_s cam/Binh_cam.00_05_50_12.Still029.jpg,label_1/Binh_s cam/Binh_cam.00_05_50_12.Still029.json
358,label_1/Binh_s cam/Binh_cam.00_38_26_16.Still168.jpg,label_1/Binh_s cam/Binh_cam.00_38_26_16.Still168.json
359,label_1/Binh_s cam/Binh_cam.00_19_09_14.Still106.jpg,label_1/Binh_s cam/Binh_cam.00_19_09_14.Still106.json
360,label_2/Kha_s cam/label_2.01_19_32_26.Still116.jpg,label_2/Kha_s cam/label_2.01_19_32_26.Still116.json
361,label_1/Kha_s cam/Binh_cam.00_18_40_28.Still100.jpg,label_1/Kha_s cam/Binh_cam.00_18_40_28.Still100.json
362,label_1/Binh_s cam/Binh_cam.00_18_57_14.Still104.jpg,label_1/Binh_s cam/Binh_cam.00_18_57_14.Still104.json
363,label_1/Ti_s cam/Binh_cam.00_16_25_16.Still082.jpg,label_1/Ti_s cam/Binh_cam.00_16_25_16.Still082.json
364,label_1/Binh_s cam/Binh_cam.00_31_30_28.Still156.jpg,label_1/Binh_s cam/Binh_cam.00_31_30_28.Still156.json
365,label_2/Kha_s cam/label_2.01_15_08_10.Still042.jpg,label_2/Kha_s cam/label_2.01_15_08_10.Still042.json
366,label_1/Kha_s cam/Binh_cam.00_19_02_00.Still105.jpg,label_1/Kha_s cam/Binh_cam.00_19_02_00.Still105.json
367,label_2/Ti_s cam/label_2.01_18_58_22.Still107.jpg,label_2/Ti_s cam/label_2.01_18_58_22.Still107.json
368,label_2/Kha_s cam/label_2.01_16_07_04.Still063.jpg,label_2/Kha_s cam/label_2.01_16_07_04.Still063.json
369,label_2/Ti_s cam/label_2.01_20_23_01.Still131.jpg,label_2/Ti_s cam/label_2.01_20_23_01.Still131.json
370,label_1/Kha_s cam/Binh_cam.00_40_07_14.Still193.jpg,label_1/Kha_s cam/Binh_cam.00_40_07_14.Still193.json
371,label_1/Binh_s cam/Binh_cam.00_28_47_01.Still121.jpg,label_1/Binh_s cam/Binh_cam.00_28_47_01.Still121.json
372,label_1/Binh_s cam/Binh_cam.00_14_39_01.Still072.jpg,label_1/Binh_s cam/Binh_cam.00_14_39_01.Still072.json
373,label_2/Binh_s cam/label_2.01_15_54_22.Still060.jpg,label_2/Binh_s cam/label_2.01_15_54_22.Still060.json
374,label_1/Ti_s cam/Binh_cam.00_38_29_09.Still169.jpg,label_1/Ti_s cam/Binh_cam.00_38_29_09.Still169.json
375,label_1/Ti_s cam/Binh_cam.00_39_22_29.Still183.jpg,label_1/Ti_s cam/Binh_cam.00_39_22_29.Still183.json
376,label_2/Ti_s cam/label_2.01_16_55_27.Still076.jpg,label_2/Ti_s cam/label_2.01_16_55_27.Still076.json
377,label_2/Binh_s cam/label_2.01_38_17_24.Still195.jpg,label_2/Binh_s cam/label_2.01_38_17_24.Still195.json
378,label_2/Ti_s cam/label_2.01_21_37_09.Still152.jpg,label_2/Ti_s cam/label_2.01_21_37_09.Still152.json
379,label_2/Binh_s cam/label_2.01_21_01_28.Still143.jpg,label_2/Binh_s cam/label_2.01_21_01_28.Still143.json
380,label_2/Binh_s cam/label_2.01_20_23_01.Still131.jpg,label_2/Binh_s cam/label_2.01_20_23_01.Still131.json
381,label_2/Binh_s cam/label_2.01_22_06_19.Still162.jpg,label_2/Binh_s cam/label_2.01_22_06_19.Still162.json
382,label_1/Kha_s cam/Binh_cam.00_31_13_22.Still152.jpg,label_1/Kha_s cam/Binh_cam.00_31_13_22.Still152.json
383,label_1/Binh_s cam/Binh_cam.00_43_24_00.Still248.jpg,label_1/Binh_s cam/Binh_cam.00_43_24_00.Still248.json
384,label_2/Ti_s cam/label_2.01_20_45_29.Still138.jpg,label_2/Ti_s cam/label_2.01_20_45_29.Still138.json
385,label_2/Kha_s cam/label_2.01_38_57_12.Still202.jpg,label_2/Kha_s cam/label_2.01_38_57_12.Still202.json
386,label_1/Ti_s cam/Binh_cam.00_40_42_05.Still206.jpg,label_1/Ti_s cam/Binh_cam.00_40_42_05.Still206.json
387,label_1/Ti_s cam/Binh_cam.00_41_49_19.Still224.jpg,label_1/Ti_s cam/Binh_cam.00_41_49_19.Still224.json
388,label_2/Kha_s cam/Binh_cam.00_40_27_11.Still199.jpg,label_1/Kha_s cam/Binh_cam.00_40_27_11.Still199.json
389,label_1/Ti_s cam/Binh_cam.00_39_39_16.Still188.jpg,label_1/Ti_s cam/Binh_cam.00_39_39_16.Still188.json
390,label_1/Binh_s cam/Binh_cam.00_03_54_01.Still005.jpg,label_1/Binh_s cam/Binh_cam.00_03_54_01.Still005.json
391,label_2/Ti_s cam/label_2.01_37_22_18.Still178.jpg,label_2/Ti_s cam/label_2.01_37_22_18.Still178.json
392,label_1/Ti_s cam/Binh_cam.00_38_43_00.Still172.jpg,label_1/Ti_s cam/Binh_cam.00_38_43_00.Still172.json
393,label_1/Kha_s cam/Binh_cam.00_39_22_29.Still183.jpg,label_1/Kha_s cam/Binh_cam.00_39_22_29.Still183.json
394,label_1/Kha_s cam/Binh_cam.00_39_35_22.Still187.jpg,label_1/Kha_s cam/Binh_cam.00_39_35_22.Still187.json
395,label_2/Binh_s cam/label_2.01_16_16_13.Still064.jpg,label_2/Binh_s cam/label_2.01_16_16_13.Still064.json
396,label_1/Kha_s cam/Binh_cam.00_29_07_25.Still127.jpg,label_1/Kha_s cam/Binh_cam.00_29_07_25.Still127.json
397,label_1/Ti_s cam/Binh_cam.00_19_09_14.Still106.jpg,label_1/Ti_s cam/Binh_cam.00_19_09_14.Still106.json
398,label_2/Ti_s cam/label_2.01_20_53_28.Still141.jpg,label_2/Ti_s cam/label_2.01_20_53_28.Still141.json
399,label_1/Binh_s cam/Binh_cam.00_28_35_16.Still118.jpg,label_1/Binh_s cam/Binh_cam.00_28_35_16.Still118.json
400,label_1/Kha_s cam/Binh_cam.00_16_33_17.Still085.jpg,label_1/Kha_s cam/Binh_cam.00_16_33_17.Still085.json
401,label_1/Ti_s cam/Binh_cam.00_18_17_16.Still094.jpg,label_1/Ti_s cam/Binh_cam.00_18_17_16.Still094.json
402,label_1/Ti_s cam/Binh_cam.00_14_34_09.Still070.jpg,label_1/Ti_s cam/Binh_cam.00_14_34_09.Still070.json
403,label_2/Kha_s cam/Binh_cam.00_40_28_12.Still200.jpg,label_1/Kha_s cam/Binh_cam.00_40_28_12.Still200.json
404,label_1/Binh_s cam/Binh_cam.00_05_20_20.Still024.jpg,label_1/Binh_s cam/Binh_cam.00_05_20_20.Still024.json
405,label_1/Ti_s cam/Binh_cam.00_06_16_01.Still036.jpg,label_1/Ti_s cam/Binh_cam.00_06_16_01.Still036.json
406,label_1/Binh_s cam/Binh_cam.00_30_34_04.Still144.jpg,label_1/Binh_s cam/Binh_cam.00_30_34_04.Still144.json
407,label_2/Kha_s cam/label_2.01_15_39_06.Still055.jpg,label_2/Kha_s cam/label_2.01_15_39_06.Still055.json
408,label_2/Kha_s cam/label_2.01_13_59_03.Still015.jpg,label_2/Kha_s cam/label_2.01_13_59_03.Still015.json
409,label_2/Kha_s cam/label_2.01_14_05_22.Still020.jpg,label_2/Kha_s cam/label_2.01_14_05_22.Still020.json
410,label_1/Ti_s cam/Binh_cam.00_18_37_06.Still099.jpg,label_1/Ti_s cam/Binh_cam.00_18_37_06.Still099.json
411,label_1/Ti_s cam/Binh_cam.00_42_06_15.Still229.jpg,label_1/Ti_s cam/Binh_cam.00_42_06_15.Still229.json
412,label_2/Binh_s cam/label_2.01_14_03_11.Still019.jpg,label_2/Binh_s cam/label_2.01_14_03_11.Still019.json
413,label_1/Kha_s cam/Binh_cam.00_09_08_28.Still051.jpg,label_1/Kha_s cam/Binh_cam.00_09_08_28.Still051.json
414,label_2/Ti_s cam/label_2.01_19_18_07.Still112.jpg,label_2/Ti_s cam/label_2.01_19_18_07.Still112.json
